epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
100,846.716,0.44646,0.76891,1.12979,0.00587,0.31379,0.68056,0.70833,0.71998,0.67487,0.68056,0.70833,0.71998,0.65377,0.36014,0.71537,1.30426,0.00674,0,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
101,853.166,0.49321,0.77155,1.08979,0.00553,0.24465,0.68056,0.70833,0.71998,0.67487,0.68056,0.70833,0.71998,0.65377,0.36014,0.71537,1.30426,0.00674,0,0.00204,0.00068,0.00204,0.00068,0.00204,0.00068,0.00204,0.00068
102,859.474,0.45087,0.71394,1.2002,0.00616,0.2746,0.68056,0.70833,0.71998,0.67487,0.68056,0.70833,0.71998,0.65377,0.36014,0.71537,1.30426,0.00674,0,0.0020004,0.0006668,0.0020004,0.0006668,0.0020004,0.0006668,0.0020004,0.0006668
103,870.293,0.54926,0.78256,1.30833,0.00719,0.27637,0.61204,0.85483,0.7369,0.69011,0.61204,0.85483,0.7369,0.6731,0.36599,0.71167,1.27739,0.00706,0,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
104,876.662,0.46249,0.7446,1.12133,0.00554,0.23241,0.61204,0.85483,0.7369,0.69011,0.61204,0.85483,0.7369,0.6731,0.36599,0.71167,1.27739,0.00706,0,0.0019212,0.0006404,0.0019212,0.0006404,0.0019212,0.0006404,0.0019212,0.0006404
105,886.696,0.50991,0.88618,1.09837,0.00572,0.25771,0.6194,0.95833,0.77546,0.72598,0.6194,0.95833,0.77546,0.70247,0.38311,0.71558,1.24068,0.00737,0,0.0018816,0.0006272,0.0018816,0.0006272,0.0018816,0.0006272,0.0018816,0.0006272
106,893.402,0.5165,0.82517,1.11006,0.0066,0.24047,0.6194,0.95833,0.77546,0.72598,0.6194,0.95833,0.77546,0.70247,0.38311,0.71558,1.24068,0.00737,0,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
107,900.75,0.48768,0.77418,1.08044,0.00554,0.25786,0.6194,0.95833,0.77546,0.72598,0.6194,0.95833,0.77546,0.70247,0.38311,0.71558,1.24068,0.00737,0,0.0018024,0.0006008,0.0018024,0.0006008,0.0018024,0.0006008,0.0018024,0.0006008
108,911.047,0.50806,0.75367,1.15705,0.00622,0.25963,0.65832,0.95833,0.7933,0.74571,0.65832,0.95833,0.7933,0.72116,0.34558,0.7101,1.20327,0.00659,0,0.0017628,0.0005876,0.0017628,0.0005876,0.0017628,0.0005876,0.0017628,0.0005876
109,917.544,0.47675,0.67871,1.06517,0.00592,0.26502,0.65832,0.95833,0.7933,0.74571,0.65832,0.95833,0.7933,0.72116,0.34558,0.7101,1.20327,0.00659,0,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
110,924.234,0.56548,0.8419,1.19258,0.00741,0.2631,0.65832,0.95833,0.7933,0.74571,0.65832,0.95833,0.7933,0.72116,0.34558,0.7101,1.20327,0.00659,0,0.0016836,0.0005612,0.0016836,0.0005612,0.0016836,0.0005612,0.0016836,0.0005612
111,934.51,0.56272,0.81201,1.08714,0.00706,0.25847,0.70359,0.91667,0.81991,0.77215,0.70359,0.91667,0.81991,0.74014,0.35959,0.71199,1.18327,0.00698,0,0.001644,0.000548,0.001644,0.000548,0.001644,0.000548,0.001644,0.000548
112,940.759,0.46936,0.76948,1.09351,0.00584,0.22889,0.70359,0.91667,0.81991,0.77215,0.70359,0.91667,0.81991,0.74014,0.35959,0.71199,1.18327,0.00698,0,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
113,951.355,0.53784,0.91953,1.14228,0.00653,0.29282,0.65611,0.95833,0.8283,0.77612,0.65611,0.95833,0.8283,0.74783,0.37257,0.70983,1.16917,0.0074,0,0.0015648,0.0005216,0.0015648,0.0005216,0.0015648,0.0005216,0.0015648,0.0005216
114,958.106,0.52552,0.83096,1.11449,0.00685,0.20421,0.65611,0.95833,0.8283,0.77612,0.65611,0.95833,0.8283,0.74783,0.37257,0.70983,1.16917,0.0074,0,0.0015252,0.0005084,0.0015252,0.0005084,0.0015252,0.0005084,0.0015252,0.0005084
115,964.616,0.50886,0.80796,1.15002,0.00665,0.25946,0.65611,0.95833,0.8283,0.77612,0.65611,0.95833,0.8283,0.74783,0.37257,0.70983,1.16917,0.0074,0,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952
116,974.642,0.43596,0.70925,0.97701,0.005,0.28278,0.71013,0.95833,0.89105,0.83004,0.71013,0.95833,0.89105,0.80785,0.35948,0.7068,1.11703,0.00707,0,0.001446,0.000482,0.001446,0.000482,0.001446,0.000482,0.001446,0.000482
117,981.251,0.48653,0.82095,1.04862,0.0065,0.24862,0.71013,0.95833,0.89105,0.83004,0.71013,0.95833,0.89105,0.80785,0.35948,0.7068,1.11703,0.00707,0,0.0014064,0.0004688,0.0014064,0.0004688,0.0014064,0.0004688,0.0014064,0.0004688
118,988.095,0.53121,0.83479,1.07522,0.00578,0.25216,0.71013,0.95833,0.89105,0.83004,0.71013,0.95833,0.89105,0.80785,0.35948,0.7068,1.11703,0.00707,0,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556
119,998.417,0.40965,0.69281,0.96748,0.0048,0.26938,0.70006,0.95833,0.89601,0.84473,0.70006,0.95833,0.89601,0.81312,0.33803,0.70923,1.09146,0.00639,0,0.0013272,0.0004424,0.0013272,0.0004424,0.0013272,0.0004424,0.0013272,0.0004424
120,1004.79,0.5048,0.76747,1.17393,0.0071,0.24629,0.70006,0.95833,0.89601,0.84473,0.70006,0.95833,0.89601,0.81312,0.33803,0.70923,1.09146,0.00639,0,0.0012876,0.0004292,0.0012876,0.0004292,0.0012876,0.0004292,0.0012876,0.0004292
121,1015.43,0.44691,0.71762,0.99256,0.00546,0.24896,0.75655,0.95833,0.91163,0.85962,0.75655,0.95833,0.91163,0.82817,0.33206,0.70795,1.07155,0.00629,0,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416
122,1021.77,0.5055,0.91517,1.17317,0.00649,0.24907,0.75655,0.95833,0.91163,0.85962,0.75655,0.95833,0.91163,0.82817,0.33206,0.70795,1.07155,0.00629,0,0.0012084,0.0004028,0.0012084,0.0004028,0.0012084,0.0004028,0.0012084,0.0004028
123,1028.05,0.45914,0.79287,0.94631,0.00529,0.21349,0.75655,0.95833,0.91163,0.85962,0.75655,0.95833,0.91163,0.82817,0.33206,0.70795,1.07155,0.00629,0,0.0011688,0.0003896,0.0011688,0.0003896,0.0011688,0.0003896,0.0011688,0.0003896
124,1038.08,0.43329,0.72585,0.97493,0.00507,0.25804,0.77358,0.99659,0.93156,0.8796,0.77358,0.99659,0.93156,0.84678,0.33943,0.70629,1.07753,0.00647,0,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764
125,1044.72,0.51307,0.809,0.98317,0.00576,0.28941,0.77358,0.99659,0.93156,0.8796,0.77358,0.99659,0.93156,0.84678,0.33943,0.70629,1.07753,0.00647,0,0.0010896,0.0003632,0.0010896,0.0003632,0.0010896,0.0003632,0.0010896,0.0003632
126,1051.51,0.47893,0.69592,1.06204,0.00595,0.23072,0.77358,0.99659,0.93156,0.8796,0.77358,0.99659,0.93156,0.84678,0.33943,0.70629,1.07753,0.00647,0,0.00105,0.00035,0.00105,0.00035,0.00105,0.00035,0.00105,0.00035
127,1061.37,0.47716,0.76198,0.96038,0.00559,0.27779,0.75959,0.9217,0.94257,0.89064,0.75959,0.9217,0.94257,0.85758,0.33502,0.70484,1.06749,0.00636,0,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368
128,1067.63,0.50631,0.81556,1.01919,0.00609,0.22428,0.75959,0.9217,0.94257,0.89064,0.75959,0.9217,0.94257,0.85758,0.33502,0.70484,1.06749,0.00636,0,0.0009708,0.0003236,0.0009708,0.0003236,0.0009708,0.0003236,0.0009708,0.0003236
129,1078.23,0.43157,0.73786,1.01101,0.00544,0.27479,0.79033,0.94267,0.95203,0.90537,0.79033,0.94267,0.95203,0.86562,0.32605,0.70357,1.06309,0.00615,0,0.0009312,0.0003104,0.0009312,0.0003104,0.0009312,0.0003104,0.0009312,0.0003104
130,1084.47,0.53502,0.87932,1.01558,0.00635,0.33793,0.79033,0.94267,0.95203,0.90537,0.79033,0.94267,0.95203,0.86562,0.32605,0.70357,1.06309,0.00615,0,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972
131,1090.9,0.472,0.69973,0.9591,0.00531,0.27068,0.79033,0.94267,0.95203,0.90537,0.79033,0.94267,0.95203,0.86562,0.32605,0.70357,1.06309,0.00615,0,0.000852,0.000284,0.000852,0.000284,0.000852,0.000284,0.000852,0.000284
132,1101.5,0.52299,0.81038,1.04225,0.00589,0.22557,0.80972,0.91667,0.94918,0.90475,0.80972,0.91667,0.94918,0.86341,0.32434,0.70319,1.06154,0.00614,0,0.0008124,0.0002708,0.0008124,0.0002708,0.0008124,0.0002708,0.0008124,0.0002708
133,1108.02,0.48492,0.7541,1.01706,0.00644,0.24938,0.80972,0.91667,0.94918,0.90475,0.80972,0.91667,0.94918,0.86341,0.32434,0.70319,1.06154,0.00614,0,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576
134,1114.23,0.49932,0.7689,0.97381,0.00589,0.27712,0.80972,0.91667,0.94918,0.90475,0.80972,0.91667,0.94918,0.86341,0.32434,0.70319,1.06154,0.00614,0,0.0007332,0.0002444,0.0007332,0.0002444,0.0007332,0.0002444,0.0007332,0.0002444
135,1124.65,0.48195,0.78122,0.9122,0.00538,0.24815,0.81427,0.91667,0.95602,0.90518,0.81427,0.91667,0.95602,0.86752,0.32437,0.69799,1.04189,0.00619,0,0.0006936,0.0002312,0.0006936,0.0002312,0.0006936,0.0002312,0.0006936,0.0002312
136,1131.15,0.46871,0.70269,0.97511,0.00625,0.21796,0.81427,0.91667,0.95602,0.90518,0.81427,0.91667,0.95602,0.86752,0.32437,0.69799,1.04189,0.00619,0,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218
137,1141.51,0.50379,0.77981,0.97394,0.00533,0.26168,0.83873,0.91667,0.95683,0.91339,0.83873,0.91667,0.95683,0.87006,0.32813,0.69836,1.02885,0.00627,0,0.0006144,0.0002048,0.0006144,0.0002048,0.0006144,0.0002048,0.0006144,0.0002048
138,1148.03,0.51209,0.70233,1.05288,0.00612,0.26101,0.83873,0.91667,0.95683,0.91339,0.83873,0.91667,0.95683,0.87006,0.32813,0.69836,1.02885,0.00627,0,0.0005748,0.0001916,0.0005748,0.0001916,0.0005748,0.0001916,0.0005748,0.0001916
139,1154.67,0.45956,0.82143,0.93582,0.00558,0.25469,0.83873,0.91667,0.95683,0.91339,0.83873,0.91667,0.95683,0.87006,0.32813,0.69836,1.02885,0.00627,0,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784
140,1166.5,0.5088,0.77615,0.98859,0.00588,0.24934,0.86542,0.91667,0.95973,0.91019,0.86542,0.91667,0.95973,0.87249,0.32118,0.69873,1.03164,0.00608,0,0.0004956,0.0001652,0.0004956,0.0001652,0.0004956,0.0001652,0.0004956,0.0001652
141,1172.91,0.38733,0.75346,1.36599,0.00706,0.41938,0.86542,0.91667,0.95973,0.91019,0.86542,0.91667,0.95973,0.87249,0.32118,0.69873,1.03164,0.00608,0,0.000456,0.000152,0.000456,0.000152,0.000456,0.000152,0.000456,0.000152
142,1179.32,0.39747,0.75631,1.37313,0.00738,0.43229,0.86542,0.91667,0.95973,0.91019,0.86542,0.91667,0.95973,0.87249,0.32118,0.69873,1.03164,0.00608,0,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388
143,1190.12,0.42473,0.75595,1.38959,0.00815,0.30774,0.91061,0.84931,0.97072,0.9217,0.91061,0.84931,0.97072,0.88796,0.31056,0.68361,1.09067,0.00594,0,0.0003768,0.0001256,0.0003768,0.0001256,0.0003768,0.0001256,0.0003768,0.0001256
144,1196.67,0.40912,0.74554,1.31235,0.00699,0.53252,0.91061,0.84931,0.97072,0.9217,0.91061,0.84931,0.97072,0.88796,0.31056,0.68361,1.09067,0.00594,0,0.0003372,0.0001124,0.0003372,0.0001124,0.0003372,0.0001124,0.0003372,0.0001124
145,1206.88,0.39209,0.73481,1.45669,0.00768,0.45393,0.98027,0.83333,0.97471,0.9235,0.98027,0.83333,0.97471,0.89333,0.31165,0.67802,1.15284,0.006,0,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05
146,1213.19,0.37939,0.74557,1.33867,0.00646,0.69632,0.98027,0.83333,0.97471,0.9235,0.98027,0.83333,0.97471,0.89333,0.31165,0.67802,1.15284,0.006,0,0.000258,8.6e-05,0.000258,8.6e-05,0.000258,8.6e-05,0.000258,8.6e-05
147,1219.75,0.3816,0.75447,1.38171,0.00745,0.40078,0.98027,0.83333,0.97471,0.9235,0.98027,0.83333,0.97471,0.89333,0.31165,0.67802,1.15284,0.006,0,0.0002184,7.28e-05,0.0002184,7.28e-05,0.0002184,7.28e-05,0.0002184,7.28e-05
148,1230.44,0.4226,0.77068,1.29441,0.00644,2.08777,0.95936,0.83333,0.97055,0.92099,0.95936,0.83333,0.97055,0.88718,0.31132,0.68194,1.22462,0.00601,0,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05
149,1236.91,0.39381,0.78823,1.31945,0.00665,0.47232,0.95936,0.83333,0.97055,0.92099,0.95936,0.83333,0.97055,0.88718,0.31132,0.68194,1.22462,0.00601,0,0.0001392,4.64e-05,0.0001392,4.64e-05,0.0001392,4.64e-05,0.0001392,4.64e-05
150,1243.13,0.34791,0.74676,1.28038,0.00565,0.94448,0.95936,0.83333,0.97055,0.92099,0.95936,0.83333,0.97055,0.88718,0.31132,0.68194,1.22462,0.00601,0,9.96e-05,3.32e-05,9.96e-05,3.32e-05,9.96e-05,3.32e-05,9.96e-05,3.32e-05
